StockIndexAdjD,SP500,N225,FTSE100,CAC40,GDAX,HSI
1993-02-11,447.66,17090,2834.3,1905.6,1651.1,5857
1993-02-12,444.58,16852,2843,1912,1661.4,5858.2
1993-02-15,444.58,17118,2845.9,1899.5,1664.7,6049.4
1993-02-16,433.91,16916,2812.2,1878.2,1664.2,6065.6
1993-02-17,433.3,17010,2814,1905,1653.3,6087.5
1993-02-18,431.9,16982,2837.7,1926.5,1672.3,6186.9
1993-02-19,434.22,17010,2840,1937.2,1677.4,6170.1
1993-02-22,435.24,16821,2838.3,1959.2,1680.7,6231.9
1993-02-23,434.8,16863,2818,1944.1,1661.6,6149.2
1993-02-24,440.87,16799,2817,1953.4,1644.2,6177.7
1993-02-25,442.34,16907,2828.7,1944.6,1658.9,6203.9
1993-02-26,443.38,16953,2868,1983.7,1684.4,6352
1993-03-01,442.01,16880,2882.6,1998.8,1701,6398.8
1993-03-02,447.9,16864,2882.3,2001.5,1696.7,6344.2
1993-03-03,449.26,16854,2918.6,1995.2,1693.7,6436.6
1993-03-04,447.34,16760,2904.8,1986.8,1687.4,6467.8
1993-03-05,446.11,16818,2916.6,1995.1,1682.8,6502.8
1993-03-08,454.71,17686,2957.3,2004.3,1694.8,6482.2
1993-03-09,454.4,17848,2949.9,2009.7,1713.1,6508
1993-03-10,456.33,17859,2956.7,1992.4,1709.7,6488.5
1993-03-11,453.72,17905,2953.4,1988.9,1717.4,6371.8
1993-03-12,449.83,18038,2915.9,1965.2,1707.1,6170.4
1993-03-15,451.43,18086,2922.4,1986,1702.6,5854.6
1993-03-16,451.37,17968,2919.3,1975.3,1697.8,5980
1993-03-17,448.31,18173,2889.9,1967.3,1685.1,5958.3
1993-03-18,451.89,18728,2883.3,1963.5,1696.2,6051.3
1993-03-19,450.18,18537,2900.1,1962.7,1698.8,6088.3
1993-03-22,448.88,18784,2863.9,1939.3,1661.4,6060
1993-03-23,448.76,18492,2861.1,1952.2,1648.4,6118
1993-03-24,448.07,18451,2860.6,1954.6,1659.5,6212.2
1993-03-25,450.88,18765,2852.8,2001.4,1657.2,6247
1993-03-26,447.78,18789,2852.9,2025.8,1661.3,6341.3
1993-03-29,450.77,19048,2846.5,2033.9,1674.9,6322.9
1993-03-30,451.97,18963,2861,2035.9,1685.1,6406.5
1993-03-31,451.67,18591,2878.7,2031.4,1684.2,6388.9
1993-04-01,450.3,19099,2878.4,2005.9,1671.5,6408.9
1993-04-02,441.39,19447,2869.9,1990.8,1661.8,6404.4
1993-04-05,442.29,19759,2838.8,1974.7,1658.7,6404.4
1993-04-06,441.16,19487,2832.2,1995.3,1665.4,6340.8
1993-04-07,442.73,19829,2822.1,1984,1650.3,6281.7
1993-04-08,441.84,19967,2821.8,1986.9,1655.7,6285.7
1993-04-09,441.84,19892,2821.8,1986.9,1655.7,6285.7
1993-04-12,448.37,19882,2821.8,1986.9,1655.7,6285.7
1993-04-13,449.22,20740,2846.8,2018.1,1671.1,6418.2
1993-04-14,448.66,20533,2842.1,2015.4,1672.4,6789.7
1993-04-15,448.4,20676,2839.7,1988.6,1675.2,6732
1993-04-16,448.94,20298,2824.4,1986.7,1678.9,6697.2
1993-04-19,447.46,20112,2830,1968.9,1693.3,6680.2
1993-04-20,445.1,19828,2856.1,1949.3,1687.1,6638.5
1993-04-21,443.63,19773,2869.6,1931.9,1666.9,6768.4
1993-04-22,439.46,19591,2881.1,1944.5,1666.7,6759.2
1993-04-23,437.03,19704,2843.8,1916.6,1657.1,6750.9
1993-04-26,433.54,19624,2822.3,1911.6,1649.8,6845.8
1993-04-27,438.01,20207,2832.7,1927.4,1640.8,6836.9
1993-04-28,438.02,20455,2797.3,1942.5,1628.9,6894.9
1993-04-29,438.89,20455,2786.8,1920.6,1623.9,6884.1
1993-04-30,440.19,20919,2813.1,1939,1627.2,6830.5
1993-05-03,442.46,20919,2813.1,1937,1629.2,6790.1
1993-05-04,444.05,20919,2812.6,1923.6,1627.4,6827.3
1993-05-05,444.52,20919,2796.5,1926.3,1623.2,6829.3
1993-05-06,443.26,20622,2786.3,1920.5,1623.3,6795.5
1993-05-07,442.31,20811,2793.7,1878.6,1611.9,6798.3
1993-05-10,442.8,21055,2829.7,1877.2,1609,6739.2
1993-05-11,444.36,20940,2836.1,1854.5,1616.2,6842
1993-05-12,444.8,20615,2860.8,1872.7,1629.5,7002.6
1993-05-13,439.23,20533,2849.3,1879.9,1639.8,7108.8
1993-05-14,439.56,20474,2847,1851.7,1634.5,7005.3
1993-05-17,440.37,20566,2858.1,1835.7,1627.9,7124.1
1993-05-18,440.32,20229,2847.3,1846.4,1628.5,7149.3
1993-05-19,447.57,20381,2819.7,1836.8,1617.4,7093.9
1993-05-20,450.59,20330,2816.8,1836.8,1617.4,7119
1993-05-21,445.84,20557,2812.2,1836.8,1610.6,7170
1993-05-24,448,20476,2825.6,1861.4,1603.1,7271.9
1993-05-25,448.85,20632,2837.7,1891.1,1618.2,7368.2
1993-05-26,453.44,20896,2846.9,1890.4,1622,7349.7
1993-05-27,452.41,20853,2855.3,1904.6,1634.5,7447.2
1993-05-28,450.19,20844,2840.7,1888.7,1631.9,7397.9
1993-05-31,450.19,20552,2840.7,1888.7,1631.9,7372.2
1993-06-01,453.83,20591,2849.2,1872.8,1619.9,7375.8
1993-06-02,453.85,20692,2863,1875.8,1625.2,7322.2
1993-06-03,452.49,21076,2852.8,1867.9,1629.6,7155.1
1993-06-04,450.06,20882,2829.9,1859.7,1637.9,7157.5
1993-06-07,447.69,20844,2844.8,1887.9,1655.6,7124.7
1993-06-08,444.71,20575,2844.4,1893.7,1661.6,7259.7
1993-06-09,445.78,20575,2866.9,1915.2,1673.1,7339.1
1993-06-10,445.38,20493,2860,1911.2,1673.1,7260.6
1993-06-11,447.26,20501,2861.8,1920.4,1681,7266.7
1993-06-14,447.71,20397,2885.5,1916.8,1692,7266.7
1993-06-15,446.27,20046,2870,1897.9,1684.1,7283.5
1993-06-16,447.43,19902,2883,1918.8,1689.6,7304.8
1993-06-17,448.54,19926,2875.7,1900.3,1692.3,7189.1
1993-06-18,443.68,19805,2879.4,1910.3,1686.9,7200.8
1993-06-21,446.22,19212,2903.4,1929.2,1689.8,7003.6
1993-06-22,445.93,19538,2907.6,1935.3,1698.1,7046.7
1993-06-23,443.19,19493,2900.7,1942.4,1699.4,7062.6
1993-06-24,446.62,19685,2894.7,1963.3,1686.3,7062.6
1993-06-25,447.6,19660,2887.5,1960.8,1695.2,7014.1
1993-06-28,451.85,19887,2897,1991,1707.2,7148.1
1993-06-29,450.69,19543,2886,1977.5,1708.3,7107.5
1993-06-30,450.53,19590,2900,1971.9,1697.6,7099.3
1993-07-01,449.02,19925,2888.8,1960.2,1706.6,7205.4
1993-07-02,445.84,19621,2857.7,1941.2,1697.8,7217.9
1993-07-05,445.84,19623,2838.5,1925.4,1692.2,7205.4
1993-07-06,441.43,19830,2848.1,1935.1,1700.9,7168.3
1993-07-07,442.83,19721,2848.3,1943.7,1719.8,7141.1
1993-07-08,448.64,19689,2845.9,1980.4,1783.7,7122.4
1993-07-09,448.11,19877,2843.2,1985.7,1797.4,7070.6
1993-07-12,448.98,19980,2830.9,1992.2,1818.2,6952.6
1993-07-13,448.09,20180,2837.1,1991.2,1807.2,6956.1
1993-07-14,450.08,20139,2832.3,1991.2,1811.6,6955.5
1993-07-15,449.22,20158,2831.7,1963.1,1807.7,6978.5
1993-07-16,445.75,20332,2833,1974.9,1813.5,6925.2
1993-07-19,446.03,20151,2842.9,1981.7,1836.3,6813.7
1993-07-20,447.31,20038,2823.9,1968.4,1839,6846.8
1993-07-21,447.18,20081,2814.1,1947.5,1823.8,6840
1993-07-22,444.51,20116,2820.1,1965.7,1823.5,6760
1993-07-23,447.1,19735,2827.7,1995,1830.8,6750.3
1993-07-26,449.09,19822,2844.2,2006.2,1854.5,6858.1
1993-07-27,448.24,19891,2879.4,1998.1,1845.2,6866
1993-07-28,447.19,19830,2884.2,1989.5,1833.9,6903.2
1993-07-29,450.24,20457,2917.6,2036,1833.7,6899.9
1993-07-30,448.13,20380,2926.5,2085.9,1803.2,6989
1993-08-02,450.15,20344,2941.7,2129,1815.1,7029
1993-08-03,449.27,20358,2945,2110.6,1843.4,7211.8
1993-08-04,448.54,20498,2941.3,2101.4,1860.6,7164.2
1993-08-05,448.13,20426,2943.4,2115.3,1860.7,7307.5
1993-08-06,448.68,20358,2969.8,2149.8,1869.4,7396.8
1993-08-09,450.72,20493,2986.4,2138.5,1872.3,7382.2
1993-08-10,449.45,20494,2971.6,2139.8,1865.2,7329.8
1993-08-11,450.46,20733,3006.1,2167.4,1865.8,7357.6
1993-08-12,448.96,20765,3009.1,2161.9,1905,7339.6
1993-08-13,450.14,20745,3010.1,2148,1906.6,7392.3
1993-08-16,452.38,20901,3008.3,2148,1912.2,7489.5
1993-08-17,453.13,20842,3025,2136.3,1910.2,7528.8
1993-08-18,456.04,20773,3073.6,2160.8,1935.7,7561
1993-08-19,456.43,20687,3065.5,2139.2,1939,7605.3
1993-08-20,456.16,20607,3057.6,2128.2,1922.7,7545.4
1993-08-23,455.23,20414,3042,2111.4,1888.3,7388.4
1993-08-24,459.77,20432,3049.3,2123.4,1897.7,7327.7
1993-08-25,460.13,20521,3079.2,2159.3,1917.8,7265.6
1993-08-26,461.04,20592,3079.2,2173.6,1901.2,7449.1
1993-08-27,460.54,20792,3100.6,2183.9,1904.6,7423
1993-08-30,461.9,20913,3100.6,2205.7,1921.9,7423
1993-08-31,463.56,21027,3100,2216.5,1944.9,7549.7
1993-09-01,463.15,20953,3085.1,2191.9,1918.6,7542.2
1993-09-02,461.3,20983,3072.6,2185.1,1925.6,7493.5
1993-09-03,461.34,21116,3057.3,2156.1,1925.2,7512.1
1993-09-06,461.34,21061,3055.4,2158,1910.3,7519.7
1993-09-07,458.52,20962,3038.6,2137.3,1886,7546.7
1993-09-08,456.65,20918,3035.4,2129.4,1885.3,7607.1
1993-09-09,457.5,20826,3031.2,2108.8,1880.8,7586.8
1993-09-10,461.72,20818,3037,2108.4,1861.4,7593.5
1993-09-13,462.06,21148,3024.8,2119.1,1872.6,7476
1993-09-14,459.9,20948,3028,2134.1,1880.6,7473.9
1993-09-15,461.6,20948,2989.4,2078.5,1860.4,7488.8
1993-09-16,459.43,20502,3003.9,2075.6,1855.7,7418.1
1993-09-17,458.83,20391,3005.5,2099.5,1882,7418.1
1993-09-20,455.05,20266,3004.5,2107.4,1912.8,7390.6
1993-09-21,452.95,20467,3001.6,2094.4,1925.9,7495.3
1993-09-22,456.2,20175,3007.5,2080,1893,7478.9
1993-09-23,457.74,20175,3001.3,2057.5,1916.5,7581
1993-09-24,457.63,20308,3005.2,2092.6,1885.9,7525.1
1993-09-27,461.8,20094,3026.3,2108.6,1912.2,7452.1
1993-09-28,461.53,20173,3036.9,2120,1913.6,7470.5
1993-09-29,460.11,20077,3030.1,2126.8,1907.7,7551.1
1993-09-30,458.93,20106,3037.5,2114.6,1915.7,7676.2
1993-10-01,461.28,20283,3039.3,2116.7,1912.1,7676.2
1993-10-04,461.34,20264,3067.7,2128.7,1923.7,7744.3
1993-10-05,461.2,20322,3085.2,2158.8,1972.7,7869.5
1993-10-06,460.74,20500,3100.8,2164.5,1987.1,8041.6
1993-10-07,459.18,20266,3092.4,2147.4,1997,8066.8
1993-10-08,460.31,20379,3108.6,2156.4,2005,8005.6
1993-10-11,460.88,20379,3102.2,2138.7,2011,8192.2
1993-10-12,461.12,20137,3094.7,2126.9,1998.6,8253.5
1993-10-13,461.49,20038,3080.9,2127.3,2001.5,8293
1993-10-14,466.83,20083,3086.3,2113.9,1990.1,8412.4
1993-10-15,469.5,20174,3120.8,2139.3,2015,8764
1993-10-18,468.45,20072,3137.6,2145,2033.3,9031.1
1993-10-19,466.21,20070,3129.6,2147.3,2026.8,8861.4
1993-10-20,466.07,20173,3156.3,2149.7,2042.6,8902.8
1993-10-21,465.36,20179,3188.3,2199.7,2034.7,8882.7
1993-10-22,463.27,20265,3199,2231.9,2066.2,8719.3
1993-10-25,464.2,20309,3184.8,2227.7,2074.4,8767.5
1993-10-26,464.3,20024,3165.3,2210.4,2058.7,8790.9
1993-10-27,464.61,19839,3154.3,2192,2043.1,8903.2
1993-10-28,467.73,19479,3163,2196,2038.5,9010.3
1993-10-29,467.83,19703,3171,2182,2069,9329.1
1993-11-01,469.1,19438,3164.4,2182,2062.1,9629.2
1993-11-02,468.44,19381,3164.1,2169.7,2095.6,9642.9
1993-11-03,463.02,19381,3162.3,2171.2,2084.4,9352.1
1993-11-04,457.49,18950,3149,2136,2062.6,9204.9
1993-11-05,459.57,18590,3085.6,2081,2012.6,8996.9
1993-11-08,460.21,18625,3077.6,2084.8,2010.8,9178
1993-11-09,460.33,18126,3096,2112.9,2022.8,9088.5
1993-11-10,463.72,18122,3098.5,2087.3,2023.8,9325.4
1993-11-11,462.64,18159,3099.7,2087.3,2023.3,9674.8
1993-11-12,465.39,18494,3099.1,2096.9,2015,9701.3
1993-11-15,463.75,18075,3093.3,2117.9,2049.1,9733.3
1993-11-16,466.74,18246,3097.5,2115.9,2071.7,9683.7
1993-11-17,464.81,18109,3120,2148,2071.7,9507
1993-11-18,463.62,18166,3125.5,2149.7,2085.3,9335.4
1993-11-19,462.6,17941,3108,2145.2,2077.4,9263.9
1993-11-22,459.13,17385,3070.6,2082.6,2030,9170.6
1993-11-23,461.03,17385,3069.3,2071.5,2027.4,9036
1993-11-24,462.36,17067,3067.2,2070.6,2029.6,9238.1
1993-11-25,462.36,17223,3093.1,2118.4,2047.7,9286.3
1993-11-26,463.06,16726,3111.4,2120.6,2047.2,9274.4
1993-11-29,461.9,16079,3135.8,2119.3,2043.4,9012.8
1993-11-30,461.79,16407,3166.9,2110.1,2057.8,9125.2
1993-12-01,461.89,17125,3233.2,2154,2089.9,9254
1993-12-02,463.11,17459,3223.9,2160.5,2110.5,9238.2
1993-12-03,464.89,17459,3234.2,2188.4,2120.6,9294.4
1993-12-06,466.43,16840,3237.3,2186.7,2118.8,9609.7
1993-12-07,466.76,16903,3237.3,2176.1,2115.5,9736.6
1993-12-08,466.29,16508,3277.4,2205.3,2148.1,9750.2
1993-12-09,464.18,17062,3271.6,2211.4,2175.8,9990.3
1993-12-10,463.93,17257,3261.3,2198.1,2161.1,10228.1
1993-12-13,465.7,17327,3254.6,2196.3,2172.8,10248.6
1993-12-14,463.06,17309,3248.4,2156.5,2150,10021.5
1993-12-15,461.84,17489,3278.8,2162.6,2110.7,9945.3
1993-12-16,463.34,17789,3311.2,2160.3,2137.5,10339.7
1993-12-17,466.38,18052,3337.1,2196.4,2151,10568.9
1993-12-20,465.85,17404,3364.9,2223.5,2178.2,10814.8
1993-12-21,465.3,17315,3342.4,2215.9,2182.9,10524.3
1993-12-22,467.32,17446,3355.7,2225.8,2197.5,10708
1993-12-23,467.38,17446,3396.5,2243,2222.8,10881.2
1993-12-24,467.38,17141,3412.3,2251.5,2222.8,11039.8
1993-12-27,470.54,16820,3412.3,2276.6,2254,11039.8
1993-12-28,470.94,17131,3412.3,2264.6,2242.8,11570.2
1993-12-29,470.58,17272,3462,2281.9,2214.7,11449.8
1993-12-30,468.64,17417,3428.8,2281.2,2266.7,11877.5
1993-12-31,466.45,17417,3418.4,2268.2,2266.7,11888.4
1994-01-03,465.44,17417,3418.4,2290.6,2268,12086.5
1994-01-04,466.89,17370,3408.5,2274.3,2253.6,12201.1
1994-01-05,467.55,17783,3379.2,2249.6,2233.4,12167.9
1994-01-06,467.12,17882,3403,2275.1,2220.2,11384.2
1994-01-07,469.9,18124,3446,2307.6,2211.6,11001.5
1994-01-10,475.27,18443,3440.6,2317.3,2233.8,11366.9
1994-01-11,474.13,18485,3413.8,2331.3,2228.8,11155.8
1994-01-12,474.17,18794,3372,2281.9,2209.2,10712.7
1994-01-13,472.47,18577,3360,2252.2,2164.7,10176.5
1994-01-14,474.91,18974,3400.6,2262.3,2141.8,10774.3
1994-01-17,473.3,18725,3407.8,2234.8,2137.4,10792.9
1994-01-18,474.25,18515,3437,2247.4,2113.8,11017.7
1994-01-19,474.3,19039,3475.1,2274.7,2134.4,11363.8
1994-01-20,474.98,19184,3470,2257.8,2116.2,11264.8
1994-01-21,474.72,19307,3484.2,2244,2075.6,11459.4
1994-01-24,471.97,18353,3481.4,2274.5,2080,11600.1
1994-01-25,470.92,18648,3444,2278.3,2126.8,11490.9
1994-01-26,473.2,19138,3436.1,2282.4,2119.2,11239.6
1994-01-27,477.05,18892,3427.3,2281,2125.1,11470.4
1994-01-28,478.7,18758,3447.4,2313.2,2133.5,11377.8
1994-01-31,481.61,20229,3491.8,2334.4,2177.5,11487
1994-02-01,479.62,20416,3481.5,2331.3,2179.7,11826.9
1994-02-02,482,20250,3520.3,2355.9,2184,11785.8
1994-02-03,480.71,20175,3491.5,2322,2151.7,11851.1
1994-02-04,469.81,20301,3475.4,2329.2,2138.3,12157.6
1994-02-07,471.76,20014,3419.1,2287.1,2079.4,11414.3
1994-02-08,471.05,20251,3440.2,2299.9,2107.2,11454.1
1994-02-09,472.77,19841,3429.1,2302.1,2085.3,11504
1994-02-10,468.93,19990,3407,2296.8,2119,11504
1994-02-11,470.18,19990,3378.9,2275.1,2090.6,11504
1994-02-14,470.23,19459,3363.5,2281.6,2116,10988.8
1994-02-15,472.52,18975,3393.2,2258,2115.6,11012.3
1994-02-16,472.79,19052,3417.7,2258,2136.6,10634.1
1994-02-17,470.34,18931,3425.3,2281.2,2128.7,10786.6
1994-02-18,467.69,18960,3382.6,2251.8,2152,10825.9
1994-02-21,467.69,19394,3350.3,2215.2,2119.5,10456.5
1994-02-22,471.46,19343,3333.7,2226.7,2107.6,10674
1994-02-23,470.69,19342,3341.9,2252,2127.7,10763.2
1994-02-24,464.26,19765,3267.5,2208.3,2090.3,10432
1994-02-25,466.07,19803,3281.2,2199,2075,10100.3
1994-02-28,467.14,19997,3328.1,2238.1,2091.6,10410.2
1994-03-01,464.44,20217,3270.6,2183.1,2067.1,10148.4
1994-03-02,464.81,19745,3248.1,2144.7,2020.3,9877.4
1994-03-03,463.01,19606,3246.5,2144.7,2038,9802
1994-03-04,464.74,19967,3278,2178.7,2060.1,9918.2
1994-03-07,466.91,19812,3305.9,2219.9,2109,10061.6
1994-03-08,465.88,19898,3264.4,2216.4,2124,10294.6
1994-03-09,467.06,19839,3246.7,2199.7,2115.1,10224.4
1994-03-10,463.9,20091,3233.9,2184.6,2141.1,10129.1
1994-03-11,466.44,20115,3191.9,2175,2103.5,9905.7
1994-03-14,467.39,20526,3233.4,2215,2145.2,9980.1
1994-03-15,467.01,20509,3267.4,2258.5,2165.6,9863.6
1994-03-16,469.42,20678,3242.9,2242.7,2172.7,9720.6
1994-03-17,470.9,20592,3255.7,2247.8,2175.1,9513.1
1994-03-18,471.06,20469,3218.1,2221.3,2155.6,9132.3
1994-03-21,468.54,20469,3198,2202.7,2131.3,8667
1994-03-22,468.8,20254,3201.5,2200.7,2141.3,9012.2
1994-03-23,468.54,19962,3155.3,2200.2,2161.1,9465.5
1994-03-24,464.35,20038,3121.7,2152.6,2161.7,9320.8
1994-03-25,460.58,19836,3129,2136.6,2130.1,9234.2
1994-03-28,460,19942,3129.5,2144.5,2161.4,9197
1994-03-29,452.48,19710,3123.4,2123.4,2168.4,9480.1
1994-03-30,445.55,19560,3092.4,2083.9,2147.5,9232.2
1994-03-31,445.77,19112,3086.4,2081.9,2133.1,9029.9
1994-04-01,445.77,19277,3086.4,2081.9,2133.1,9029.9
1994-04-04,438.92,19122,3086.4,2081.9,2133.1,9029.9
1994-04-05,448.29,19563,3116.2,2100.3,2158.3,9029.9
1994-04-06,448.05,19697,3131.5,2128.2,2191.2,9234.3
1994-04-07,450.88,19891,3129,2119.6,2201.4,9285.9
1994-04-08,447.1,19935,3120.8,2114.8,2203.4,9298.2
1994-04-11,449.87,19898,3149.4,2145.3,2225.3,9476.8
1994-04-12,447.57,19648,3159.1,2148.6,2210.6,9738.1
1994-04-13,446.26,20060,3145.8,2152.4,2209.2,9753.8
1994-04-14,446.38,19987,3131.7,2139.1,2198.7,9600.6
1994-04-15,446.18,20165,3168.3,2159.6,2200.4,9536.1
1994-04-18,442.46,20277,3138.2,2160.1,2228.8,9506.8
1994-04-19,442.54,20192,3128,2136,2172.4,9303.9
1994-04-20,441.96,19882,3098.3,2102.7,2182.6,9221
1994-04-21,448.73,19799,3101.2,2092,2197,8934.6
1994-04-22,447.63,19964,3133.7,2135.2,2213.9,9156.9
1994-04-25,452.71,19709,3106.1,2116.3,2202.2,9136.1
1994-04-26,451.87,19629,3125.3,2130.9,2243.2,9328.6
1994-04-27,451.87,19729,3150,2147.3,2253.6,9113.3
1994-04-28,449.1,19725,3129.9,2150.3,2251.2,9163.1
1994-04-29,450.91,19725,3125.3,2166,2246,8966.1
1994-05-02,453.02,19570,3125.3,2186.2,2268.7,8799.7
1994-05-03,453.03,19570,3100,2179,2252.3,8679.1
1994-05-04,451.72,19570,3070.5,2141.6,2249,8369.4
1994-05-05,451.38,19570,3106,2162.6,2235.8,8412.9
1994-05-06,447.82,19862,3106,2158.2,2237,8620.3
1994-05-09,442.32,19787,3097.8,2139.4,2218.9,8421.7
1994-05-10,446.01,19918,3136.3,2165,2235.2,8540.1
1994-05-11,441.49,20150,3130.5,2176.7,2243.6,8906.2
1994-05-12,443.75,20224,3137.8,2176.7,2243.6,8878.9
1994-05-13,444.14,20271,3119.2,2187,2258.8,9134.7
1994-05-16,444.49,20188,3115.6,2187.8,2271.1,9253.4
1994-05-17,449.37,20134,3123.5,2195.2,2259.7,9044.7
1994-05-18,453.69,20153,3116.5,2184,2267.4,9476.6
1994-05-19,456.48,20221,3122.8,2165.4,2247.8,9355
1994-05-20,454.92,20342,3127.3,2155.4,2249.7,9631.6
1994-05-23,453.2,20569,3108.4,2155.4,2249.7,9589.8
1994-05-24,454.81,20622,3089.1,2133.3,2198.7,9490.1
1994-05-25,456.34,20664,3020.7,2084.4,2158.8,9521.4
1994-05-26,457.06,20496,3019.7,2091.9,2130.3,9481.7
1994-05-27,457.33,20777,2966.4,2050.7,2141,9470.1
1994-05-30,457.33,20839,2966.4,2052.5,2118.2,9523.6
1994-05-31,456.5,20974,2970.5,2029.9,2127.7,9553.6
1994-06-01,457.63,21053,2931.9,1979.7,2129.7,9512.1
1994-06-02,457.65,21009,2980.8,2007.4,2129.7,9222.3
1994-06-03,460.13,20954,2997.8,2041.7,2148.4,9234.3
1994-06-06,458.88,20727,3009.4,2037.2,2163.1,9383
1994-06-07,458.21,21043,3004.8,2023.7,2135.1,9247.9
1994-06-08,457.06,21262,3038.2,2046.8,2145.2,9291.2
1994-06-09,457.86,21403,3028.9,2028.4,2129.3,9190.6
1994-06-10,458.67,21395,3055.9,2020.7,2133.1,9111.2
1994-06-13,459.1,21553,3016.3,1977.7,2105.8,9111.2
1994-06-14,462.37,21354,3039.6,1992,2074.7,9111.2
1994-06-15,460.61,21283,3045.8,1966.4,2074.7,9149.5
1994-06-16,461.93,21367,3030.1,1942.8,2054.9,9022.9
1994-06-17,458.45,21503,3022.9,1936,2050.7,9114
1994-06-20,455.48,21152,2971.1,1903,1968.8,8998.2
1994-06-21,451.34,20813,2940.2,1890.8,1983.3,8857.8
1994-06-22,453.09,20581,2960.4,1917,1994.4,8876.8
1994-06-23,449.63,21040,2942.4,1939,2022.1,8966.8
1994-06-24,442.8,20767,2876.6,1907,2005.3,8881
1994-06-27,447.31,20301,2899.9,1911.6,1988.6,8647.5
1994-06-28,446.07,20639,2909,1925.8,2018.3,8673.5
1994-06-29,447.63,20481,2946.3,1936.3,2046.3,8640.3
1994-06-30,444.27,20644,2919.2,1892,2025.3,8758.4
1994-07-01,446.2,20543,2936.4,1872.9,2036.5,8634.4
1994-07-04,446.2,20632,2970.4,1866.2,2054.4,8628.3
1994-07-05,446.37,20834,2965,1878.7,2032.7,8623.2
1994-07-06,446.13,20629,2946.7,1889,2035.7,8454.9
1994-07-07,448.38,20620,2964.4,1920.8,2043.9,8490.9
1994-07-08,449.55,20526,2962.4,1920.8,2050.9,8433
1994-07-11,448.06,20473,2983.8,1949.8,2065.7,8394.9
1994-07-12,447.95,20400,2963.9,1942.1,2048.1,8591.5
1994-07-13,448.73,20540,3005.3,1974.6,2054,8828.9
1994-07-14,453.41,20718,3050.4,1974.6,2055.6,8808.3
1994-07-15,454.16,20770,3074.8,1974.6,2093.6,9117
1994-07-18,455.22,20718,3082,2025.1,2098.2,9193.8
1994-07-19,453.86,20775,3091.3,2052.3,2128.8,9145
1994-07-20,451.6,20781,3077.2,2043.7,2138.7,9188.8
1994-07-21,452.61,20663,3095.1,2053.8,2113.3,9117.7
1994-07-22,453.11,20463,3114.7,2041.4,2150.3,9153
1994-07-25,454.25,20298,3106.1,2059.8,2136.2,9174.6
1994-07-26,453.36,20345,3117.2,2076.8,2152,9194.4
1994-07-27,452.57,20137,3082.3,2055.7,2140.4,9402.2
1994-07-28,454.24,20248,3095.9,2053.4,2122.8,9402.7
1994-07-29,458.26,20449,3082.6,2075,2146.6,9482.8
1994-08-01,461.01,20271,3097.4,2069.6,2153.8,9683.7
1994-08-02,460.56,20660,3157.5,2117.2,2186.4,9695
1994-08-03,461.45,20633,3160.4,2115,2198.9,9585.9
1994-08-04,458.4,20677,3150.5,2096.5,2183.4,9642.9
1994-08-05,457.09,20522,3167.5,2107.1,2184.8,9602.2
1994-08-08,457.89,20636,3171.9,2106.3,2184.7,9537.9
1994-08-09,457.92,20590,3168.6,2074.5,2164.2,9446.4
1994-08-10,460.3,20770,3167,2064.2,2160.4,9618.1
1994-08-11,458.88,20821,3138.2,2038.9,2155.3,9524.5
1994-08-12,461.94,20664,3142.3,2007,2124.7,9464.6
1994-08-15,461.23,20626,3142.2,2007,2138.8,9486.1
1994-08-16,465.01,20786,3147.3,2012.4,2143.1,9366.6
1994-08-17,465.17,20825,3190.3,2035,2162.3,9538
1994-08-18,463.17,20863,3182.6,2010.5,2153.6,9518.9
1994-08-19,463.68,20513,3191.4,2001.3,2149.6,9404.4
1994-08-22,462.32,20394,3171.3,1972.6,2123.8,9457.3
1994-08-23,464.51,20381,3175.1,2000.6,2107.9,9234.1
1994-08-24,469.03,20512,3205.2,2006.3,2126.4,9238.7
1994-08-25,468.08,20443,3234.2,2026.5,2152.2,9336.1
1994-08-26,473.8,20471,3265.1,2062.7,2161.5,9399.1
1994-08-29,474.59,20600,3265.1,2075.3,2193.2,9399.1
1994-08-30,476.07,20592,3249.6,2060.4,2210.9,9686.6
1994-08-31,475.49,20629,3251.3,2069.1,2212.9,9929.4
1994-09-01,473.17,20643,3216.5,2034.9,2200.8,9890.9
1994-09-02,470.99,20658,3222.7,2020.4,2204.7,9901.6
1994-09-05,470.99,20409,3241.5,1998.2,2174.5,9962
1994-09-06,471.86,20394,3205.4,1961.5,2165.9,10036
1994-09-07,470.99,20024,3203.9,1964.2,2163.8,10165.9
1994-09-08,473.14,19918,3180,1983.4,2172.4,10151
1994-09-09,468.18,19898,3139.3,1948.8,2185.2,10145
1994-09-12,466.21,19917,3128.8,1966.8,2154.6,9890.4
1994-09-13,467.51,20046,3121.4,1969.4,2136.1,9937
1994-09-14,468.8,19919,3079.8,1952.9,2124.1,9846.4
1994-09-15,474.81,19919,3112.7,1977.3,2114,9862.6
1994-09-16,471.19,19796,3065.1,1924.6,2118.7,9968.5
1994-09-19,470.85,19554,3079.1,1922.9,2096.8,9801.4
1994-09-20,463.36,19837,3037.3,1919.3,2079,9824.8
1994-09-21,461.46,19885,3014.8,1897.2,2079.5,9824.8
1994-09-22,461.27,19834,3021.2,1899.4,2073,9668.1
1994-09-23,459.67,19834,3028.2,1927.4,2089.1,9632.5
