ESCBFX,AUD,CAD,CHF,GBP,HKD,JPY,USD
2000-04-28,1.5552,1.3457,1.571,0.5794,7.0676,97.48,0.9085
2000-05-01,1.5552,1.3457,1.571,0.5794,7.0676,97.48,0.9085
2000-05-02,1.5558,1.3465,1.5599,0.5827,7.0968,99.15,0.9116
2000-05-03,1.5156,1.3252,1.5411,0.5711,6.9519,97.46,0.8913
2000-05-04,1.5155,1.336,1.5472,0.5818,6.9688,97.35,0.8947
2000-05-05,1.5156,1.3457,1.5467,0.5838,6.9939,97.21,0.8984
2000-05-08,1.5228,1.333,1.5494,0.5851,6.963,97.17,0.8952
2000-05-09,1.5545,1.3418,1.5481,0.5847,6.9785,98.25,0.8978
2000-05-10,1.5612,1.3593,1.5604,0.5976,7.0843,99.13,0.9107
2000-05-11,1.5765,1.3565,1.5559,0.6051,7.0861,98.53,0.9079
2000-05-12,1.5636,1.3431,1.5528,0.596,7.0468,98.01,0.9029
2000-05-15,1.5936,1.3608,1.5554,0.6045,7.1276,100.07,0.9147
2000-05-16,1.576,1.3475,1.5525,0.6045,7.0696,98.89,0.9065
2000-05-17,1.5723,1.3289,1.5488,0.5987,6.9527,97.98,0.8922
2000-05-18,1.578,1.3443,1.5534,0.6039,6.9658,97.6,0.8942
2000-05-19,1.557,1.3324,1.5512,0.5988,6.909,95.69,0.8875
2000-05-22,1.5766,1.345,1.5527,0.605,7.0069,96.57,0.9
2000-05-23,1.58,1.3616,1.5632,0.6151,7.0961,97.3,0.9111
2000-05-24,1.5908,1.3714,1.5641,0.6165,7.0964,97.58,0.9098
2000-05-25,1.581,1.36,1.5575,0.61,7.0177,96.81,0.8981
2000-05-26,1.6002,1.3733,1.5642,0.6209,7.1145,98.22,0.9143
2000-05-29,1.614,1.3915,1.5677,0.6223,7.2214,99.32,0.9262
2000-05-30,1.621,1.4065,1.5718,0.6226,7.2988,99.8,0.9359
2000-05-31,1.625,1.3982,1.5716,0.6225,7.2422,99.9,0.9303
2000-06-01,1.6306,1.3958,1.574,0.624,7.2728,101.41,0.933
2000-06-02,1.6295,1.3944,1.5729,0.6251,7.2912,101.62,0.9355
2000-06-05,1.6164,1.3905,1.5734,0.623,7.3491,101.51,0.9433
2000-06-06,1.6287,1.4017,1.574,0.6264,7.3836,101.24,0.9485
2000-06-07,1.622,1.4093,1.5676,0.6276,7.4536,101,0.9554
2000-06-08,1.6315,1.4271,1.5664,0.6359,7.543,102.12,0.9668
2000-06-09,1.6196,1.3982,1.5661,0.631,7.4145,101.42,0.949
2000-06-12,1.6162,1.4058,1.5624,0.6303,7.4232,101.55,0.9527
2000-06-13,1.6075,1.4102,1.5628,0.633,7.4652,102.05,0.9583
2000-06-14,1.5996,1.4168,1.5651,0.6402,7.5115,102.52,0.9636
2000-06-15,1.5855,1.4011,1.5648,0.6316,7.4227,100.92,0.9524
2000-06-16,1.5724,1.4097,1.5611,0.6329,7.4567,101.65,0.9565
2000-06-19,1.6022,1.4143,1.5618,0.6373,7.5147,101.86,0.964
2000-06-20,1.5786,1.3998,1.5577,0.6326,7.436,100.62,0.9538
2000-06-21,1.5783,1.394,1.5522,0.6307,7.3808,99.76,0.947
2000-06-22,1.5685,1.3876,1.5451,0.6244,7.3325,99.1,0.9405
2000-06-23,1.5788,1.3876,1.5521,0.625,7.3334,98.12,0.9413
2000-06-26,1.5687,1.3873,1.5478,0.6215,7.2701,98.38,0.9327
2000-06-27,1.565,1.3939,1.5486,0.6281,7.3283,99.16,0.9401
2000-06-28,1.5666,1.394,1.5479,0.6253,7.3381,99.56,0.9415
2000-06-29,1.5729,1.4052,1.5558,0.6257,7.4113,99.56,0.9504
2000-06-30,1.5894,1.4157,1.5576,0.6323,7.4456,100.57,0.9556
2000-07-03,1.584,1.4049,1.5551,0.6281,7.4033,100.58,0.9493
2000-07-04,1.5871,1.4054,1.5528,0.6271,7.4004,100.78,0.9487
2000-07-05,1.6054,1.4179,1.5532,0.6313,7.4417,101.73,0.9537
2000-07-06,1.6165,1.4197,1.5484,0.631,7.4553,102.44,0.9542
2000-07-07,1.613,1.407,1.5458,0.6278,7.3983,101.86,0.9483
2000-07-10,1.604,1.4098,1.5461,0.628,7.4222,101.82,0.9523
2000-07-11,1.6168,1.4066,1.5516,0.63,7.4256,101.77,0.9527
2000-07-12,1.608,1.4034,1.5523,0.627,7.4095,102.29,0.9499
2000-07-13,1.5832,1.3861,1.5532,0.6224,7.2903,100.12,0.9349
2000-07-14,1.599,1.3863,1.5476,0.6227,7.2936,100.82,0.9344
2000-07-17,1.6003,1.3877,1.5465,0.627,7.3058,101.65,0.9352
2000-07-18,1.6025,1.3849,1.5502,0.6241,7.2953,100.93,0.9353
2000-07-19,1.592,1.3595,1.5473,0.6156,7.1799,99.6,0.9216
2000-07-20,1.5951,1.3625,1.5488,0.6165,7.1777,99.74,0.922
2000-07-21,1.5945,1.3783,1.5511,0.6185,7.2933,101.53,0.9363
2000-07-24,1.5905,1.37,1.5555,0.6151,7.2722,101.64,0.9332
2000-07-25,1.6072,1.3803,1.5538,0.6201,7.3368,102.78,0.941
2000-07-26,1.5909,1.3772,1.5519,0.6189,7.3265,102.43,0.939
2000-07-27,1.5898,1.3773,1.5531,0.6198,7.3215,102.26,0.9389
2000-07-28,1.5752,1.3663,1.5486,0.615,7.2344,101.29,0.9276
2000-07-31,1.5986,1.3702,1.5477,0.6179,7.2155,101.04,0.9243
2000-08-01,1.5965,1.3794,1.546,0.6172,7.2251,101.56,0.9264
2000-08-02,1.5701,1.3544,1.5449,0.6143,7.1301,99.8,0.9142
2000-08-03,1.549,1.3372,1.5425,0.607,7.0503,97.85,0.9028
2000-08-04,1.5517,1.3424,1.5464,0.6008,7.0459,98.02,0.9031
2000-08-07,1.5502,1.3575,1.5474,0.6032,7.0844,98.85,0.9084
2000-08-08,1.5417,1.3452,1.544,0.5996,7.0536,98.2,0.9047
2000-08-09,1.5503,1.3351,1.5443,0.5978,6.9985,96.81,0.8973
2000-08-10,1.5585,1.3392,1.5449,0.6018,7.0489,97.93,0.9031
2000-08-11,1.5702,1.3545,1.5531,0.6061,7.1206,99.31,0.9132
2000-08-14,1.5575,1.3364,1.5541,0.5984,7.0297,98.58,0.9011
2000-08-15,1.5607,1.3564,1.5591,0.6059,7.1176,99.78,0.9118
2000-08-16,1.5447,1.3441,1.559,0.6052,7.0819,98.45,0.9072
2000-08-17,1.5451,1.3505,1.5629,0.6096,7.117,99.12,0.914
2000-08-18,1.5412,1.3468,1.5622,0.6099,7.1203,99.42,0.9127
2000-08-21,1.5315,1.3288,1.5598,0.6051,7.0405,97.63,0.9023
2000-08-22,1.5328,1.3264,1.5608,0.6038,6.9978,97.27,0.8972
2000-08-23,1.5659,1.3237,1.5525,0.6027,6.9553,95.7,0.8918
2000-08-24,1.5742,1.3375,1.5489,0.6087,7.027,96.64,0.9012
2000-08-25,1.5731,1.3361,1.5453,0.6122,7.0371,96.61,0.9021
2000-08-28,1.5733,1.3371,1.5437,0.612,7.0261,95.88,0.9007
2000-08-29,1.568,1.3288,1.5447,0.6139,6.9954,95.44,0.8965
2000-08-30,1.5606,1.322,1.5483,0.6148,6.9594,94.8,0.8909
2000-08-31,1.5547,1.3141,1.5498,0.6132,6.949,94.77,0.8906
2000-09-01,1.5534,1.3102,1.55,0.6135,6.9435,94.77,0.8902
2000-09-04,1.5632,1.3255,1.5532,0.6154,7.0211,95.12,0.9
2000-09-05,1.5539,1.3109,1.549,0.6124,6.9278,94.18,0.8886
2000-09-06,1.5605,1.3032,1.5482,0.6087,6.8799,93.27,0.8818
2000-09-07,1.565,1.2873,1.5468,0.6047,6.7641,91.21,0.8676
2000-09-08,1.5612,1.2884,1.549,0.6124,6.8118,92.25,0.8735
2000-09-11,1.542,1.2716,1.5298,0.6078,6.702,91.35,0.8609
2000-09-12,1.5428,1.2751,1.5218,0.6145,6.7162,91.55,0.8614
2000-09-13,1.5613,1.2801,1.5286,0.6142,6.7454,92.83,0.8654
2000-09-14,1.5735,1.2956,1.5265,0.6133,6.7934,93.15,0.8693
2000-09-15,1.566,1.2815,1.5278,0.6125,6.7229,92.64,0.8615
2000-09-18,1.5692,1.2658,1.5235,0.6096,6.6486,91.1,0.8526
2000-09-19,1.5736,1.2699,1.52,0.6084,6.6632,91.31,0.8541
2000-09-20,1.5645,1.2549,1.5123,0.5989,6.6008,90.3,0.8476
2000-09-21,1.58,1.2671,1.51,0.6004,6.6355,90.72,0.8524
2000-09-22,1.595,1.3251,1.5318,0.6063,6.9247,95.75,0.889
2000-09-25,1.6088,1.3054,1.5221,0.6028,6.8424,94.37,0.877
2000-09-26,1.5992,1.3029,1.5188,0.6028,6.8269,93.95,0.8757
2000-09-27,1.615,1.3206,1.5254,0.6045,6.9102,95.49,0.8861
2000-09-28,1.6073,1.3241,1.5257,0.6025,6.8832,94.98,0.8832
2000-09-29,1.618,1.3198,1.524,0.5967,6.8302,94.94,0.8765
2000-10-02,1.6199,1.3235,1.5237,0.5991,6.8626,95.49,0.8802
2000-10-03,1.6175,1.3212,1.517,0.6006,6.8313,95.14,0.8763
2000-10-04,1.6263,1.3098,1.5155,0.6003,6.8041,95.31,0.873
2000-10-05,1.6305,1.3146,1.5228,0.6027,6.8494,95.95,0.8786
2000-10-06,1.6308,1.2997,1.5252,0.6014,6.7845,94.82,0.8703
2000-10-09,1.6275,1.3069,1.5213,0.6006,6.78,94.75,0.8695
2000-10-10,1.6385,1.31,1.5191,0.5992,6.8002,94.2,0.8721
2000-10-11,1.624,1.3106,1.5109,0.5968,6.8,94.17,0.872
2000-10-12,1.6292,1.3021,1.5115,0.5921,6.7427,93,0.8648
2000-10-13,1.6242,1.3093,1.5067,0.5868,6.7267,93,0.8627
2000-10-16,1.6194,1.2851,1.5122,0.5884,6.6364,92.09,0.8511
2000-10-17,1.6357,1.2922,1.5123,0.5908,6.6251,91.73,0.8496
2000-10-18,1.6345,1.294,1.5086,0.5873,6.6477,92.27,0.8525
2000-10-19,1.6236,1.272,1.504,0.5826,6.5584,90.93,0.8411
2000-10-20,1.5958,1.2774,1.5058,0.5832,6.5904,92.06,0.8452
2000-10-23,1.5788,1.2679,1.5014,0.576,6.5331,91,0.8377
2000-10-24,1.5862,1.2679,1.5016,0.577,6.5404,90.76,0.8386
2000-10-25,1.5978,1.2644,1.5015,0.5771,6.4786,89.8,0.8307
2000-10-26,1.5963,1.2491,1.5088,0.5807,6.4361,89.3,0.8252
2000-10-27,1.601,1.2666,1.5124,0.5804,6.4926,90.53,0.8324
2000-10-30,1.6115,1.299,1.5235,0.5812,6.6156,92.21,0.8482
2000-10-31,1.6377,1.2887,1.521,0.5809,6.5646,91.88,0.8417
2000-11-01,1.6341,1.3038,1.5279,0.5912,6.6699,92.83,0.8554
2000-11-02,1.638,1.3261,1.5288,0.5956,6.7401,93.63,0.8646
2000-11-03,1.652,1.3354,1.53,0.6013,6.8064,93.63,0.873
2000-11-06,1.6425,1.3283,1.5252,0.5995,6.7585,92.86,0.8667
2000-11-07,1.63,1.3126,1.5214,0.601,6.6966,92.13,0.8587
2000-11-08,1.6195,1.3157,1.5198,0.6006,6.6747,92.22,0.8559
2000-11-09,1.6256,1.3158,1.5209,0.6017,6.6529,91.55,0.8531
2000-11-10,1.6492,1.3434,1.5233,0.6059,6.7641,93.42,0.8673
2000-11-13,1.6576,1.3338,1.5215,0.6016,6.7226,92.82,0.862
2000-11-14,1.6497,1.3228,1.5194,0.5995,6.6939,92.6,0.8583
2000-11-15,1.6516,1.3316,1.5228,0.6031,6.7044,93.22,0.8596
2000-11-16,1.6478,1.3297,1.5272,0.6018,6.6832,93.29,0.8569
2000-11-17,1.6402,1.3288,1.5244,0.5999,6.6569,92.95,0.8535
2000-11-20,1.6535,1.3213,1.5291,0.5955,6.6205,92.7,0.8488
2000-11-21,1.6587,1.3194,1.5216,0.5968,6.6094,93.28,0.8474
2000-11-22,1.6236,1.3062,1.5204,0.5959,6.5744,92.46,0.8429
2000-11-23,1.6221,1.3025,1.5191,0.6,6.5728,92.9,0.8427
2000-11-24,1.6128,1.3037,1.5205,0.5994,6.5799,93.78,0.8436
2000-11-27,1.616,1.2934,1.5152,0.5966,6.5565,93.44,0.8406
2000-11-28,1.6226,1.3095,1.5148,0.6019,6.6774,94.54,0.8561
2000-11-29,1.6488,1.3275,1.5134,0.6069,6.7468,95.01,0.865
2000-11-30,1.6551,1.3375,1.5095,0.6128,6.7733,96.44,0.8684
2000-12-01,1.6302,1.3361,1.5134,0.6095,6.8132,97.75,0.8735
2000-12-04,1.634,1.3814,1.5166,0.6137,6.948,98.6,0.8908
2000-12-05,1.6288,1.3573,1.5095,0.6101,6.8715,97.52,0.881
2000-12-06,1.6182,1.3621,1.5116,0.6152,6.8842,97.76,0.8828
2000-12-07,1.6282,1.3647,1.5152,0.6192,6.9733,98.9,0.8943
2000-12-08,1.6285,1.3582,1.5128,0.6128,6.9352,98.75,0.8895
2000-12-11,1.6249,1.3373,1.5091,0.6049,6.8639,97.53,0.8804
2000-12-12,1.62,1.341,1.504,0.6064,6.8475,97.89,0.8782
2000-12-13,1.6192,1.3376,1.5036,0.604,6.8233,98.4,0.8748
2000-12-14,1.6306,1.3424,1.5055,0.603,6.8943,99.55,0.8839
2000-12-15,1.6459,1.362,1.5086,0.6088,7.0074,100.93,0.8984
2000-12-18,1.6509,1.3681,1.5055,0.6074,6.9933,100.54,0.8966
2000-12-19,1.647,1.3587,1.5064,0.6072,6.9441,99.96,0.8903
2000-12-20,1.651,1.3807,1.5162,0.6173,7.0658,102.05,0.9059
2000-12-21,1.658,1.3924,1.5244,0.618,7.1334,102.37,0.9146
2000-12-22,1.6609,1.4053,1.522,0.6242,7.2067,103.78,0.924
2000-12-25,1.6609,1.4053,1.522,0.6242,7.2067,103.78,0.924
2000-12-26,1.6609,1.4053,1.522,0.6242,7.2067,103.78,0.924
2000-12-27,1.6741,1.4062,1.5243,0.6254,7.261,106.08,0.931
2000-12-28,1.675,1.4022,1.5276,0.6238,7.2414,106.4,0.9285
2000-12-29,1.677,1.3965,1.5232,0.6241,7.2578,106.92,0.9305
2001-01-01,1.677,1.3965,1.5232,0.6241,7.2578,106.92,0.9305
2001-01-02,1.6845,1.4115,1.5218,0.6315,7.3497,108.26,0.9423
2001-01-03,1.6915,1.4266,1.522,0.6325,7.4333,108.88,0.953
2001-01-04,1.6755,1.4141,1.5217,0.6326,7.377,108.25,0.9458
2001-01-05,1.6734,1.4348,1.529,0.6349,7.4446,111.22,0.9545
2001-01-08,1.6745,1.4212,1.5271,0.6328,7.4075,110.55,0.9497
2001-01-09,1.6767,1.4063,1.5232,0.6314,7.3326,108.78,0.9401
2001-01-10,1.6847,1.4082,1.5243,0.6308,7.3412,109.33,0.9412
2001-01-11,1.705,1.4259,1.5324,0.635,7.4277,111.75,0.9523
2001-01-12,1.7003,1.4244,1.541,0.6408,7.4448,112.35,0.9545
2001-01-15,1.7048,1.417,1.5427,0.6388,7.3535,111.92,0.9428
2001-01-16,1.6928,1.4141,1.5385,0.6407,7.3411,111.27,0.9412
2001-01-17,1.6875,1.4164,1.5374,0.6366,7.3286,110.6,0.9396
2001-01-18,1.693,1.4196,1.5283,0.6385,7.3345,111.28,0.9404
2001-01-19,1.6817,1.4185,1.5268,0.638,7.3315,110.66,0.94
2001-01-22,1.6816,1.4023,1.534,0.639,7.2456,108.28,0.929
2001-01-23,1.6945,1.4157,1.5316,0.6388,7.3372,110.22,0.9407
2001-01-24,1.6889,1.4059,1.5323,0.6341,7.2489,109.79,0.9294
2001-01-25,1.6817,1.3861,1.5247,0.6304,7.1335,107.15,0.9146
2001-01-26,1.7043,1.3878,1.5278,0.6315,7.1974,107.69,0.9228
2001-01-29,1.6925,1.3825,1.5228,0.6304,7.1702,107.15,0.9193
2001-01-30,1.6882,1.3809,1.5204,0.6298,7.1731,107.38,0.9197
2001-01-31,1.7034,1.3954,1.5302,0.6367,7.2477,107.87,0.9293
2001-02-01,1.6962,1.4075,1.5327,0.6371,7.3356,108.7,0.9406
2001-02-02,1.6959,1.4046,1.5377,0.6364,7.3362,108.43,0.9407
2001-02-05,1.7057,1.4107,1.5383,0.6387,7.3506,108.78,0.9425
2001-02-06,1.7005,1.4084,1.5385,0.6366,7.2709,107.05,0.9322
2001-02-07,1.703,1.4092,1.5392,0.6384,7.2734,108.36,0.9325
2001-02-08,1.698,1.3916,1.5312,0.6355,7.1914,106.97,0.922
2001-02-09,1.717,1.3931,1.5348,0.6382,7.1964,108.3,0.9227
2001-02-12,1.7285,1.4064,1.5369,0.6398,7.2442,109.22,0.9288
2001-02-13,1.7252,1.4145,1.5372,0.6376,7.2343,108.59,0.9275
2001-02-14,1.7326,1.3969,1.5355,0.6306,7.1586,106.61,0.9178
2001-02-15,1.7332,1.3901,1.5315,0.6279,7.0897,105.51,0.909
2001-02-16,1.7263,1.3991,1.537,0.6284,7.1078,104.88,0.9113
2001-02-19,1.7405,1.4202,1.5362,0.6344,7.186,106.71,0.9213
2001-02-20,1.7316,1.3928,1.5351,0.6314,7.0744,104.86,0.907
2001-02-21,1.7362,1.4097,1.5361,0.6335,7.1336,106.69,0.9146
2001-02-22,1.7341,1.3916,1.5317,0.627,7.0635,105.33,0.9056
2001-02-23,1.736,1.3937,1.5334,0.6265,7.0696,105.7,0.9064
2001-02-26,1.7338,1.3969,1.5337,0.6283,7.1018,106.07,0.9105
2001-02-27,1.7428,1.4012,1.5368,0.6349,7.1469,106.41,0.9163
2001-02-28,1.7557,1.4151,1.5416,0.6387,7.2133,108.45,0.9248
2001-03-01,1.7554,1.4273,1.5411,0.6392,7.2296,108.72,0.9269
2001-03-02,1.7745,1.4488,1.5379,0.6356,7.303,111.55,0.9363
2001-03-05,1.7812,1.4362,1.5376,0.633,7.2579,111.14,0.9305
2001-03-06,1.7903,1.4314,1.5373,0.6323,7.2376,109.89,0.9279
2001-03-07,1.8137,1.4395,1.5372,0.6358,7.2592,111.38,0.9307
2001-03-08,1.8321,1.4451,1.5418,0.6344,7.2632,111.38,0.9312
2001-03-09,1.8268,1.4463,1.5431,0.6374,7.2981,111.71,0.9357
2001-03-12,1.8253,1.4358,1.5413,0.6336,7.2318,111.44,0.9272
2001-03-13,1.8293,1.4287,1.5374,0.6341,7.1774,110.27,0.9202
2001-03-14,1.8386,1.4202,1.5361,0.6304,7.1615,110.06,0.9182
2001-03-15,1.8353,1.413,1.5387,0.6285,7.0697,110.53,0.9064
2001-03-16,1.8112,1.4008,1.5367,0.6251,6.9779,109.85,0.8947
2001-03-19,1.796,1.4098,1.5354,0.6292,7.0162,109.83,0.8996
2001-03-20,1.8097,1.412,1.5318,0.6313,7.0349,110.64,0.902
2001-03-21,1.8057,1.4138,1.5338,0.6293,7.0115,111.25,0.899
2001-03-22,1.8126,1.3975,1.5283,0.6257,6.9323,110.25,0.8889
2001-03-23,1.8117,1.3973,1.5319,0.6258,6.9589,109.69,0.8922
2001-03-26,1.8075,1.3952,1.5328,0.6231,6.9691,110.08,0.8935
2001-03-27,1.7995,1.3962,1.5347,0.624,6.9825,110.16,0.8952
2001-03-28,1.7919,1.3935,1.5304,0.6194,6.9104,107.81,0.886
2001-03-29,1.7941,1.3884,1.5278,0.6148,6.8948,108.96,0.884
2001-03-30,1.8158,1.3904,1.5271,0.6192,6.8882,110.74,0.8832
2001-04-02,1.8165,1.3808,1.5264,0.618,6.8407,110.83,0.8772
2001-04-03,1.8304,1.3974,1.5272,0.6212,6.898,111.36,0.8845
2001-04-04,1.8549,1.4208,1.5264,0.6289,7.0436,113.52,0.9032
2001-04-05,1.836,1.4204,1.5291,0.6282,7.0343,112.04,0.902
2001-04-06,1.8189,1.4075,1.5276,0.6265,6.9717,111.38,0.894
2001-04-09,1.8248,1.4095,1.5293,0.6243,7.0331,112.8,0.9018
2001-04-10,1.8063,1.3949,1.5275,0.6199,6.9767,111.34,0.8945
2001-04-11,1.7635,1.3765,1.5224,0.6179,6.8948,109.8,0.884
2001-04-12,1.7425,1.379,1.5184,0.6173,6.9015,109,0.8849
2001-04-13,1.7425,1.379,1.5184,0.6173,6.9015,109,0.8849
2001-04-16,1.7425,1.379,1.5184,0.6173,6.9015,109,0.8849
2001-04-17,1.7404,1.3727,1.5225,0.6131,6.8566,108.75,0.8791
2001-04-18,1.7676,1.377,1.5285,0.6156,6.8466,107.82,0.8778
2001-04-19,1.7422,1.3731,1.529,0.6172,6.8845,107.49,0.8827
2001-04-20,1.7437,1.3891,1.5311,0.6235,7.0108,110.18,0.8989
2001-04-23,1.7794,1.3912,1.5311,0.6246,7.0207,109.71,0.9002
2001-04-24,1.7823,1.3896,1.5282,0.6236,6.9981,109.14,0.8973
2001-04-25,1.775,1.3804,1.532,0.6227,6.9781,109.55,0.8947
2001-04-26,1.7747,1.3922,1.5334,0.6246,7.0295,110.36,0.9013
2001-04-27,1.7631,1.3929,1.5378,0.6254,7.0374,112.01,0.9023
2001-04-30,1.7476,1.37,1.5366,0.6195,6.9223,109.67,0.8876
2001-05-01,1.7476,1.37,1.5366,0.6195,6.9223,109.67,0.8876
2001-05-02,1.7158,1.3641,1.5416,0.6225,6.9469,108.81,0.8907
2001-05-03,1.7078,1.3656,1.5419,0.6222,6.9436,108.24,0.8903
2001-05-04,1.7157,1.3686,1.5434,0.6226,6.9718,108.19,0.8939
2001-05-07,1.72,1.3686,1.5432,0.62,6.9563,108.2,0.8919
2001-05-08,1.7051,1.3677,1.5419,0.6185,6.9151,108.21,0.8866
2001-05-09,1.6948,1.3602,1.5401,0.6213,6.8848,107.5,0.8827
2001-05-10,1.6923,1.3627,1.5404,0.6223,6.9028,108.17,0.885
2001-05-11,1.6742,1.3529,1.5353,0.6181,6.8427,107.35,0.8773
2001-05-14,1.6907,1.358,1.5327,0.6172,6.821,107.62,0.8745
2001-05-15,1.6962,1.3621,1.5319,0.6185,6.839,108.35,0.8768
2001-05-16,1.6922,1.3666,1.5329,0.6193,6.8904,109.26,0.8834
2001-05-17,1.6688,1.354,1.533,0.6165,6.8755,108.58,0.8815
2001-05-18,1.6687,1.3486,1.5341,0.6137,6.8459,108.35,0.8777
2001-05-21,1.6575,1.3432,1.5316,0.609,6.8279,107.79,0.8754
2001-05-22,1.6593,1.3361,1.5317,0.6069,6.7741,106.96,0.8685
2001-05-23,1.6575,1.3269,1.5269,0.6037,6.6962,104.01,0.8585
2001-05-24,1.6713,1.3345,1.5269,0.6077,6.7109,103.15,0.8604
2001-05-25,1.6485,1.324,1.5272,0.6045,6.7008,103.54,0.8591
2001-05-28,1.6505,1.3253,1.5272,0.6048,6.6954,103.98,0.8584
2001-05-29,1.6608,1.3167,1.526,0.6032,6.6704,102.88,0.8552
2001-05-30,1.6673,1.3194,1.5252,0.6024,6.6751,102.77,0.8558
2001-05-31,1.6727,1.3146,1.5206,0.5973,6.6142,101,0.848
2001-06-01,1.666,1.3009,1.5209,0.5978,6.6126,100.62,0.8478
2001-06-04,1.6695,1.3046,1.5218,0.6004,6.6392,101.9,0.8513
2001-06-05,1.6675,1.3005,1.5142,0.5998,6.6025,101.44,0.8465
2001-06-06,1.6589,1.3047,1.5181,0.6087,6.6634,103.13,0.8543
2001-06-07,1.6375,1.2878,1.5236,0.6124,6.6031,101.7,0.8466
2001-06-08,1.6187,1.2864,1.5219,0.6128,6.6043,102.14,0.8468
2001-06-11,1.6157,1.2884,1.5228,0.6136,6.6244,103.39,0.8494
2001-06-12,1.6137,1.2915,1.5222,0.6152,6.6086,103.16,0.8474
2001-06-13,1.6221,1.3014,1.528,0.6203,6.6618,104.28,0.8542
2001-06-14,1.6212,1.2925,1.5254,0.6114,6.6227,103.52,0.8492
2001-06-15,1.6426,1.3244,1.5255,0.615,6.7556,104.74,0.8662
2001-06-18,1.6444,1.3122,1.5292,0.6124,6.6928,105.71,0.8581
2001-06-19,1.638,1.3124,1.53,0.6132,6.6788,105.43,0.8563
2001-06-20,1.644,1.3072,1.5248,0.611,6.6397,105,0.8513
2001-06-21,1.654,1.3076,1.5204,0.6064,6.6701,106.12,0.8552
2001-06-22,1.651,1.3002,1.5168,0.6037,6.6516,105.98,0.8528
2001-06-25,1.663,1.3099,1.5202,0.6082,6.7131,106.71,0.8607
2001-06-26,1.6621,1.3085,1.5222,0.609,6.7165,106.71,0.8611
2001-06-27,1.6587,1.3033,1.5223,0.6091,6.7248,107.05,0.8622
2001-06-28,1.6635,1.2955,1.5193,0.6035,6.6382,106.15,0.8511
2001-06-29,1.6735,1.2927,1.5228,0.6031,6.6143,105.37,0.848
2001-07-02,1.6612,1.28,1.5209,0.598,6.5946,105.16,0.8455
2001-07-03,1.6423,1.284,1.5236,0.6019,6.6275,105.43,0.8497
2001-07-04,1.6282,1.2776,1.5194,0.6026,6.5932,105.16,0.8453
2001-07-05,1.6268,1.2729,1.5216,0.599,6.569,105.74,0.8422
2001-07-06,1.6578,1.2698,1.522,0.5996,6.5394,105.65,0.8384
2001-07-09,1.6724,1.2841,1.5196,0.6014,6.5979,106.19,0.8459
2001-07-10,1.674,1.298,1.5238,0.6052,6.665,107.28,0.8545
2001-07-11,1.6842,1.3102,1.5194,0.6078,6.7165,107.21,0.8611
2001-07-12,1.6927,1.3024,1.5138,0.6071,6.6594,106.16,0.8538
2001-07-13,1.6821,1.3093,1.5118,0.6091,6.66,106.12,0.8539
2001-07-16,1.683,1.3209,1.5135,0.6126,6.6947,107.45,0.8583
2001-07-17,1.6811,1.3083,1.5121,0.6088,6.6424,106.65,0.8516
2001-07-18,1.6894,1.3242,1.504,0.6127,6.7313,107.8,0.863
2001-07-19,1.6931,1.3432,1.507,0.615,6.8038,107.7,0.8723
2001-07-20,1.7111,1.3531,1.5078,0.6118,6.8451,108.36,0.8776
2001-07-23,1.7103,1.34,1.5055,0.6097,6.7671,107.62,0.8676
2001-07-24,1.7152,1.3401,1.5064,0.6139,6.7921,108.07,0.8708
2001-07-25,1.7363,1.3506,1.5054,0.6157,6.8583,108.9,0.8793
2001-07-26,1.724,1.3465,1.5107,0.6146,6.8357,108.58,0.8764
2001-07-27,1.7323,1.3426,1.5081,0.6141,6.8387,108.65,0.8768
2001-07-30,1.7314,1.3407,1.5114,0.6136,6.8254,109.45,0.8751
2001-07-31,1.7282,1.3389,1.5102,0.6143,6.8286,109.3,0.8755
2001-08-01,1.7188,1.3553,1.5106,0.6156,6.8769,109.85,0.8817
2001-08-02,1.6951,1.3515,1.5094,0.6145,6.854,109.02,0.8788
2001-08-03,1.702,1.3516,1.5076,0.6164,6.868,109.05,0.8806
2001-08-06,1.7055,1.3465,1.5076,0.619,6.8668,109.08,0.8805
2001-08-07,1.702,1.3395,1.506,0.6195,6.8383,108.74,0.8768
2001-08-08,1.701,1.3441,1.5059,0.6187,6.8346,107.94,0.8763
2001-08-09,1.7135,1.3584,1.5057,0.6234,6.9049,109.16,0.8853
2001-08-10,1.7332,1.3793,1.5117,0.6269,6.9695,109.31,0.8936
2001-08-13,1.7329,1.383,1.5139,0.6312,7.0123,109.33,0.8991
2001-08-14,1.738,1.3802,1.5155,0.6312,6.9948,110.04,0.8968
2001-08-15,1.7291,1.3955,1.5184,0.6344,7.1126,109.62,0.9114
2001-08-16,1.7358,1.3962,1.5193,0.6328,7.132,109.66,0.9144
2001-08-17,1.712,1.4053,1.5183,0.6327,7.1275,110.34,0.9138
2001-08-20,1.7145,1.4145,1.5187,0.633,7.136,110.18,0.9149
2001-08-21,1.711,1.4107,1.5166,0.6304,7.1196,109.4,0.9128
2001-08-22,1.7114,1.4272,1.5199,0.6326,7.1883,110.39,0.9216
2001-08-23,1.7118,1.4072,1.5194,0.6306,7.1071,109.65,0.9112
2001-08-24,1.718,1.4048,1.5193,0.6317,7.1041,109.56,0.9108
